,subject_id,relation,object_id,question,subject_name,object_name,qid,topic_words,topic_words_names,golden_word,golden_word_name,word_score,type,type_name
604,/m/01j4rs,/travel/travel_destination/tourist_attractions,/m/0b_wcj,what is a tourist attraction in santiago de cuba,Santiago de Cuba,Cauto River,604,"[u'/m/0kwxj8c', u'/m/0fyy30w', u'/m/03ctk20', u'/m/0ln4_c5', u'/m/0yt5p79', u'/m/0ld9ltg', u'/m/049_71s', u'/m/0fj92jp', u'/m/0f42dyj', u'/m/0sm1bk6', u'/m/01j4rs']","[u'Cuba', u'Cuba', u'Cuba', u'Cuba', u'Cuba', u'Cuba', u'Santiago', u'Cuba', u'Cuba', u'Cuba', u'Santiago de Cuba']",/m/01j4rs,Santiago de Cuba,"[0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 2.0]",/m/01m9,City/Town/Village
605,/m/0kv27v,/film/film/genre,/m/02hmvc,what film genre is please help the pore,Please Help the Pore,Short Film,605,"[u'/m/0_hwzk1', u'/m/033cj8', u'/m/038p6rz', u'/m/01p6yx0', u'/m/0w1t776', u'/m/0g59999', u'/m/0f0kb_', u'/m/063yy9w', u'/m/0cg9v3', u'/m/05ddhy2', u'/m/0kv27v']","[u'Please', u'The Agency', u'The Bridge', u'The Charms', u'The Moment', u'The Athlete', u'The Hat', u'The Funeral', u'The Punisher', u'The Choice', u'Please Help the Pore']",/m/0kv27v,Please Help the Pore,"[0.625, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 2.0]",/m/0jsg2m,Film
606,/m/0b6m25b,/cvg/cvg_designer/games_designed,/m/08dl8k,cvg designer casey hudson designed what game,Casey Hudson,Mass Effect,606,"[u'/m/0srtf', u'/m/07kd2kh', u'/m/0gc5ftx', u'/m/0lgrtcy', u'/m/0cy7n0', u'/m/06rmtg', u'/m/06zpyw0', u'/m/0bfjhj_', u'/m/026nx7k', u'/m/0j444nh', u'/m/0b6m25b']","[u'Hudson', u'Ann Casey', u'Casey Huang', u'Hudson Bay', u'Ed Casey', u'Casey LeBlanc', u'Hudson River', u'Jennifer Hudson', u'Stanley Hudson', u'Marc Hudson', u'Casey Hudson']",/m/0b6m25b,Casey Hudson,"[0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/02_77lg,Organisation founder
607,/m/02l7c8,/tv/tv_genre/programs,/m/0hzpf6g,What is a South Korean romance film from 2011?,Romance Film,"Me Too, Flower!",607,"[u'/m/04c72d0', u'/m/06b0n3', u'/m/04m_x3p', u'/m/03xx603', u'/m/05h2q06', u'/m/0sjpdlh', u'/m/06244p', u'/m/0vxthk3', u'/m/03024mq', u'/m/02qvnvs', u'/m/02l7c8']","[u'Romance, West Virginia', u'Sexploitation film', u'Taska Film', u'Film Songs', u'Suburban Romance', u'Bad Romance', u'Window film', u'Film Director', u'My Romance', u'Swashbuckler film', u'Romance Film']",/m/02l7c8,Romance Film,"[0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0kpytn,Film genre
608,/m/03v1s,/location/location/contains,/m/09lxp9,What's a museum within indiana,Indiana,The Children's Museum of Indianapolis,608,"[u'/m/0fjmvb7', u'/m/0mypfy5', u'/m/016_tbx', u'/m/0ml4fbk', u'/m/023j6s7', u'/m/0mgx_yz', u'/m/0tn_hp2', u'/m/0mx4k7b', u'/m/0sqr4z6', u'/m/0rs7fnx', u'/m/03v1s']","[u'Indiana', u'Indiana', u'Indiana', u'Indiana', u'Indiana', u'Indiana', u'Indiana', u'Indiana', u'Indiana', u'Indiana', u'Indiana']",/m/03v1s,Indiana,"[1.0, 1.0, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",/m/0kpys4,US State
609,/m/0crsrf6,/film/film/genre,/m/04rlf,The film this is hardcore fest 2008 is a part of what film genre?,This Is Hardcore Fest 2008,Music,609,"[u'/m/0crrkf8', u'/m/0g2t42_', u'/m/033bqqn', u'/m/01lj9b8', u'/m/03jjwcr', u'/m/03jb0jn', u'/m/049v9f4', u'/m/031bm15', u'/m/0hrh0fg', u'/m/0fchxq_', u'/m/0crsrf6']","[u'Hardcore', u'This Is Gold', u'This Is Me', u'This Is Jazz', u'This Is Gold', u'This Is Forever', u'Alphabeat', u'This Is Niecy', None, u'This Is the End', u'This Is Hardcore Fest 2008']",/m/0crsrf6,This Is Hardcore Fest 2008,"[0.6, 0.533333, 0.533333, 0.533333, 0.533333, 0.533333, 0.533333, 0.533333, 0.533333, 0.45, 2.0]",/m/0jsg2m,Film
610,/m/02frhbc,/film/film_location/featured_in_films,/m/02r8_g6,what locations in portland are featured in films?,Portland,Paranoid Park,610,"[u'/m/013n3k', u'/m/0116md', u'/m/02qzr8g', u'/m/01ssmwg', u'/m/0tm5x2c', u'/m/0mgsv8j', u'/m/0mvy_kd', u'/m/0wg6b7y', u'/m/0wcrjmx', u'/m/025rcc', u'/m/02frhbc']","[u'Portland', u'Portland', u'Portland', u'Portland', u'Portland', u'Portland', u'Portland', u'Portland', u'Portland', u'University of Portland', u'Portland']",/m/02frhbc,Portland,"[1.007995, 1.003787, 1.000018, 1.000004, 1.000001, 1.000001, 1.000001, 1.0, 1.0, 0.005779, 2.0]",/m/01m9,City/Town/Village
611,/m/0pdsfmz,/people/person/place_of_birth,/m/01g7d_,What prefecture was akiyoshi sakai born in,,Kumamoto Prefecture,611,"[u'/m/03j36_', u'/m/03byyr9', u'/m/0d28ym3', u'/m/0g56bt', u'/m/03mdg83', u'/m/09mbh1', u'/m/0d2hdj2', u'/m/0ky67z', u'/m/0kynzy', u'/m/0kynnl', u'/m/0pdsfmz']","[u'Sakai', u'Keik\u014d Sakai', u'Akiyoshi Kawashima', u'Richard Sakai', u'Miki Sakai', u'Sakai Tadatsugu', u'Chinami Sakai', u'1961 \u2013 Toshiko Akiyoshi', u'Shibuya Jazz Classics: Toshiko Akiyoshi Issue', u""Toshiko Akiyoshi Trio Live at Blue Note Tokyo '97"", None]",/m/0pdsfmz,,"[0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.375, 0.321429, 0.305556, 2.0]",,
612,/m/037rcf,/people/person/religion,/m/02vxy_,"which religion is alfonso, duke of anjou and cádiz","Alfonso, Duke of Anjou and Cádiz",Roman Catholic Church,612,"[u'/m/02y_g1r', u'/m/04d0pz', u'/m/029gpp', u'/m/0dsjzw', u'/m/09g072', u'/m/0ftgsg', u'/m/03bxhjj', u'/m/01ncdj', u'/m/030qkm', u'/m/0gp5q7', u'/m/037rcf']","[u'Infante Alfonso, Duke of Galliera', u'William, Duke of Austria', u'Jarom\xedr, Duke of Bohemia', u'Elias, Duke of Parma', u'George, Duke of Bavaria', u'Christian, Duke of Saxe-Eisenberg', u'James, Duke of Rothesay', u'Duke of Argyll', u'Duke of Magenta', u'Prince Aimone, Duke of Apulia', u'Alfonso, Duke of Anjou and C\xe1diz']",/m/037rcf,"Alfonso, Duke of Anjou and Cádiz","[0.619048, 0.514286, 0.514286, 0.514286, 0.514286, 0.514286, 0.514286, 0.47619, 0.47619, 0.464286, 2.0]",/m/04l4q52,Noble person
613,/m/06p5g,/astronomy/star_system/planetary_system,/m/0h7ny36,Name a main-belt minor planet located in the solar system,Solar System,(27223) 1999 GC5,613,"[u'/m/0myqmzx', u'/m/0cq63j', u'/m/0_jn_j3', u'/m/03jjdvy', u'/m/0n816x4', u'/m/0kj2jy9', u'/m/0nlnzbg', u'/m/0rt39nr', u'/m/0m07fht', u'/m/025shxk', u'/m/06p5g']","[u'Solar System', u'Solar System', u'Solar System', u'Solar System', u'Solar System', u'Solar System', u'Solar System', u'Solar System', u'Solar System', u'The Magic School Bus Lost in the Solar System', u'Solar System']",/m/06p5g,Solar System,"[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.666667, 2.0]",/m/0220qlk,Star System
614,/m/03ylqgc,/film/producer/film,/m/02r9vpx,what is a movie produced by haruki kadokawa,Haruki Kadokawa,Fall Guy,614,"[u'/m/03ylqgc', u'/m/043qv9y', u'/m/0qzhwbv', u'/m/0n2g6mj', u'/m/03nn_mx', u'/m/04wd3l', u'/m/0d28cqw', u'/m/039d3m', u'/m/02k82bm', u'/m/0cs45k9']","[u'Haruki Kadokawa', u'Haruki Nakamura', u'Haruki Ukawa', u'Keiko Kadokawa', u'Kadokawa Corporation', u'Haruki Mizuno', u'Tsuguhiko Kadokawa', u'Kadokawa Shoten', u'Haruki Murakami and the Music of Words', u'Kadokawa Mystery & Horror Tales: Vol. 3']",/m/03ylqgc,Haruki Kadokawa,"[1.996212, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.321429, 0.305556]",/m/0jsg3d,Film director
615,/m/02pslk1,/location/location/containedby,/m/0m2dk,where is tip top located,Tip Top,Yavapai County,615,"[u'/m/0x0h7dw', u'/m/01ljw79', u'/m/01ffn0f', u'/m/0fr7wq', u'/m/01jq7df', u'/m/0t_f485', u'/m/01kkjb', u'/m/01s4_5', u'/m/0gbjpy9', u'/m/0kyp4bs', u'/m/02pslk1']","[u'Round Top', u'Emmanuel Top', u'Top Jazz', u'Top sirloin', u'Top Percussion', u'Top Hat', u'Top Fuel', u'Top 40', u'Top Gear', u'TipTop', u'Tip Top']",/m/02pslk1,Tip Top,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.002003, 2.0]",/m/01m9,City/Town/Village
616,/m/04xdszj,/book/book/genre,/m/017fp,what type of book is the collected writings of john maynard keynes,The Collected Writings of John Maynard Keynes,Biography,616,"[u'/m/0bhx5x5', u'/m/03fzsdp', u'/m/07m3w', u'/m/04wb5sq', u'/m/04_8s8', u'/m/01rnw6r', u'/m/075v758', u'/m/04v0m00', u'/m/0dnb4j6', u'/m/04j1nvz', u'/m/04xdszj']","[u'Writings', u'Collected', u'Third Epistle of John', u'The films of John Carpenter', u'The Best of John Wyndham', u'The Best of John Williams', u'Selected Writings of Andres Bello', u'The Stories of John Cheever', u'Nine Songs of John Lennon', u'The Honorable', u'The Collected Writings of John Maynard Keynes']",/m/04xdszj,The Collected Writings of John Maynard Keynes,"[0.571429, 0.571429, 0.392857, 0.342857, 0.342857, 0.342857, 0.342857, 0.342857, 0.342857, 0.321429, 2.0]",/m/01xryvm,Book
617,/m/0gxwg5,/organization/organization/legal_structure,/m/02mxx4,what is the legal structure of the organization adam and company,Adam and Company,Limited company,617,"[u'/m/05dp3tw', u'/m/0gycbj1', u'/m/09_c5v', u'/m/05_5qxn', u'/m/0dhrsm', u'/m/03hnhw', u'/m/0h64bw2', u'/m/0hdwkp8', u'/m/0dlfhjm', u'/m/05nf7p4', u'/m/0gxwg5']","[u'Adam', u'Adam', u'Adam', u'Adam and Joe', u'Adam Hinshelwood', u'Adam Garcia', u'Idrissa Adam', u'Adam Levine', u'Adam Thompson', u'Adam Sandler', u'Adam and Company']",/m/0gxwg5,Adam and Company,"[0.666667, 0.666667, 0.666667, 0.666667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/07vr92g,Business Operation
618,/m/0q8552,/music/recording/tracks,/m/0kzl7vw,What track is featured in the recording of charlemagne,Charlemagne,Charlemagne,618,"[u'/m/01mhc', u'/m/0hzjw39', u'/m/0q8552', u'/m/0kzl7vw', u'/m/0mgqplg', u'/m/01dh4rd', u'/m/0lv2vcn', u'/m/04kxqr_', u'/m/03wdyqq', u'/m/0260tg2']","[u'Charlemagne', u'Charlemagne', u'Charlemagne', u'Charlemagne', u'Charlemagne', u'Charlemagne', u'Charlemagne', u'Charlemagne', u'The Charlemagne Pursuit', u'The Coronation of Charlemagne']",/m/0q8552,Charlemagne,"[1.94816, 1.000291, 1.000012, 1.000006, 1.000006, 1.000006, 1.000006, 1.000006, 0.666667, 0.625]",/m/0kpv11,Musical Recording
619,/m/02wysqf,/film/producer/film,/m/03g_8q5,what film did anil sharma produce ,Anil Sharma,Aashiq,619,"[u'/m/0h940hc', u'/m/08b61m', u'/m/0p70d2g', u'/m/0hhjx2z', u'/m/0drwhb7', u'/m/09gbbgm', u'/m/08y6v1', u'/m/0hh8vjk', u'/m/0k0zrcf', u'/m/0x1m6sp', u'/m/02wysqf']","[u'Ruchi Sharma', u'Anil Dalpat', u'Ankur Sharma', u'Vishesh Sharma', u'Ray Sharma', u'Anil Gurung', u'Dipannita Sharma', u'Anil Mohile', u'Vijay Sharma', u'Sumeet Sharma', u'Anil Sharma']",/m/02wysqf,Anil Sharma,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0jsg3d,Film director
620,/m/04wfbzz,/book/written_work/subjects,/m/06ms6,What social science is featured in mass media in a mass society,Mass media in a mass society,Sociology,620,"[u'/m/04z0z', u'/m/0frs2j_', u'/m/0162lh', u'/m/02p6x0', u'/m/04t9l', u'/m/04wj0xf', u'/m/07l8h0', u'/m/03c24td', u'/m/07km0v', u'/m/036xb85', u'/m/04wfbzz']","[u'Mass media', u'Mass', u'A', u'A', u'Mass', u'Therapist In A Box', u'Message in a Bottle', u'One in a Million', u'In a Model Room', u'Freaks in a Frenzy', u'Mass media in a mass society']",/m/04wfbzz,Mass media in a mass society,"[0.666667, 0.583333, 0.583333, 0.583333, 0.583333, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/01xryvm,Book
621,/m/0dz8wx,/people/person/profession,/m/01t2ln,What is Suebsak Pansueb's profession?,,Police officer,621,[u'/m/0dz8wx'],[None],/m/0dz8wx,,[2.0],,
622,/m/03m833q,/music/album/release_type,/m/02lx2r,How was danger in the past released,Danger in the Past,Album,622,"[u'/m/0fb8x6', u'/m/04t4fwb', u'/m/0cs1j7j', u'/m/07sd8y3', u'/m/01mj27z', u'/m/0fr48m_', u'/m/092bd3_', u'/m/0crrx47', u'/m/0fj2_g', u'/m/0_hwcf4', u'/m/03m833q']","[u'Danger', u'In the mood', u'In the Red', u'In the City', u'In the Air', u'In the Summertime', u'In the Message', u'In the Sight', u'In the Cards', u'In the Shadows', u'Danger in the Past']",/m/03m833q,Danger in the Past,"[0.625, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 2.0]",/m/0kpv17,Musical Album
623,/m/04b_46,/education/educational_institution/school_type,/m/05pcjw,what type of school is tisch school of the arts ,Tisch School of the Arts,Private university,623,"[u'/m/02ps1h0', u'/m/0957ct', u'/m/03js8y', u'/m/05z6lk', u'/m/06zdj', u'/m/04t342r', u'/m/0jymcnf', u'/m/0g8ntvg', u'/m/06gj84', u'/m/02ryx0f', u'/m/04b_46']","[u'School of the Arts', u'Cab Calloway School of the Arts', u'Confederation Centre of the Arts', u'Cumbria Institute of the Arts', u'School', u'Dance of the Dwarfs', u'Shades of the Border', u'King of the Monsters', u'University of the Pacific', u'University of New Mexico School of Medicine', u'Tisch School of the Arts']",/m/04b_46,Tisch School of the Arts,"[0.9, 0.733333, 0.6, 0.6, 0.6, 0.45, 0.45, 0.45, 0.45, 0.45, 2.0]",/m/01y2hnl,College/University
624,/m/01hmnh,/media_common/literary_genre/stories_in_this_genre,/m/02x5yzc,what is a story in the fantasy genre,Fantasy,The Dead Man,624,"[u'/m/0mntlg1', u'/m/0nmnnm8', u'/m/0kq0tyf', u'/m/0mj9ccn', u'/m/0ttxxly', u'/m/0q9yyc', u'/m/0lx6y2s', u'/m/0pskzh', u'/m/017f6tb', u'/m/023ntcz', u'/m/01hmnh']","[u'Fantasy', u'Fantasy', u'FANTASY', u'Fantasy', u'Fantasy', u'Fantasy', u'Fantasy', u'Fantasy', u'Fantasy', u'Fantasy', u'Fantasy']",/m/01hmnh,Fantasy,"[0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 2.0]",/m/01xrzks,TV Genre
625,/m/05td73,/people/person/place_of_birth,/m/0f2v0,What city was buster rhymes born in?,Buster Rhymes,Miami,625,"[u'/m/0bt4s5', u'/m/02ptkgh', u'/m/04svshz', u'/m/0gxr_62', u'/m/033lz46', u'/m/0cmd6y7', u'/m/0b1lln', u'/m/05zwd84', u'/m/051j1d', u'/m/03nx417', u'/m/05td73']","[u'Danny Rhymes', u'Buster Martin', u'Buster Brodie', u'Crook Buster', u'Ruff Rhymes', u'Will Rhymes', u'Dragon Buster', u'Cosmic Rhymes', u'Postcards from Buster', u'Sod Buster Ballads', u'Buster Rhymes']",/m/05td73,Buster Rhymes,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.416667, 0.416667, 2.0]",/m/01xljrf,American Football player
626,/m/03r55,/organization/organization_sector/organizations_in_this_sector,/m/04hy37,what organization is a type of higher education?,Higher education,Stevenson University,626,"[u'/m/0bnvj9k', u'/m/0yb31w9', u'/m/0dwx11r', u'/m/0f_xzzb', u'/m/0dn1wq7', u'/m/0kjqqk7', u'/m/0841nf', u'/m/079h0', u'/m/0mln8lf', u'/m/0g5x1rz', u'/m/03r55']","[u'Education', u'Higher', u'Proper Education', u'Higher Learning', u'Higher Learning', u'Higher Learning', u'Liberal education', u'Secondary education', u'Higher Learning', u'Proper Education', u'Higher education']",/m/03r55,Higher education,"[0.75, 0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01xxxsy,Industry
627,/m/03mckkw,/people/person/gender,/m/05zppz,what's joe cusack's gender,Joe Cusack,Male,627,"[u'/m/04lxdt', u'/m/02q041', u'/m/05mv6n0', u'/m/02rysnc', u'/m/086rjp', u'/m/02rqh8x', u'/m/0k0dv5n', u'/m/027l6qr', u'/m/03wg4wz', u'/m/02z72fg', u'/m/03mckkw']","[u'Joe Castiglione', u'Joe Cole', u'Joe Dolan', u'Joe Sullivan', u'Joe Dugan', u'Joe Scarpati', u'Joe Moran', u'Joe Federspiel', u'Joe McKinney', u'Joe Brincat', u'Joe Cusack']",/m/03mckkw,Joe Cusack,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01xljrf,American Football player
628,/m/0nbvp4s,/people/person/profession,/m/02jknp,what is the occupation of ali taner baltacı,Ali Taner Baltacı,Film director,628,"[u'/m/09h4b_', u'/m/03qq8p', u'/m/0gx0mnm', u'/m/015z1y', u'/m/01rl9p2', u'/m/02x6g00', u'/m/0hhddjc', u'/m/0gvrsmq', u'/m/0gnwhn', u'/m/0f7d7t', u'/m/0nbvp4s']","[u'Ali', u'Ali Baba ', u'Seyyal Taner', u'Ali Ahmeti', u'Ali Zafar', u'Aliyudin Ali', u'Manzoor Ali', u'Ali Ceesay', u'Ali Al-Wehaibi', u'Ali Younesi', u'Ali Taner Baltac\u0131']",/m/0nbvp4s,Ali Taner Baltacı,"[0.666667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/0jsg3d,Film director
629,/m/0fsgl53,/music/recording/artist,/m/0150t6,which artist recorded psychological recovery... 6 months ,Psychological Recovery... 6 Months,Hans Zimmer,629,"[u'/m/05qm5', u'/m/0fh5yws', u'/m/031wxqn', u'/m/09l79x', u'/m/01fd3dj', u'/m/0lsg', u'/m/049s0qt', u'/m/0zhjjw_', u'/m/01ndkd4', u'/m/0nq1yvj', u'/m/0fsgl53']","[u'Psychological egoism', u'Focus...', u'Likes...', u'Surfside 6', u'...Mixing', u'August 6', u'6 ""London"" Symphonies (Royal Concertgebouw Orchestra feat. conductor: Sir Colin Davis)', u'.....Rhodesia', u'Vanity 6', u'6 FORCE', u'Psychological Recovery... 6 Months']",/m/0fsgl53,Psychological Recovery... 6 Months,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 2.0]",/m/0kpv11,Musical Recording
630,/m/0_6jy76,/music/composition/composer,/m/02tp_m,Who was the composer for this town ,This Town,Steve Hogarth,630,"[u'/m/0wt6wq3', u'/m/0g2wx8', u'/m/0_dwt4x', u'/m/0h88w1l', u'/m/03hkxw6', u'/m/0t3z3x', u'/m/01xbh9k', u'/m/0mk73dj', u'/m/0kg35b6', u'/m/01jj8hd', u'/m/0_6jy76']","[u'For This', u'Was', u'?', u'Composer', u'Who Was the Man?', u'Murder Was the Case', u'Stranger In This Town', u'Murder Was the Case', u'It Was the Son', u'Streets of This Town', u'This Town']",/m/0_6jy76,This Town,"[0.625, 0.5625, 0.5625, 0.5625, 0.4875, 0.375, 0.375, 0.375, 0.375, 0.375, 2.0]",/m/02nmm_l,Composition
631,/m/03chs0b,/location/location/containedby,/m/09c7w0,what country would you find  butler township,Butler Township,United States of America,631,"[u'/m/03chs0b', u'/m/03ck1f9', u'/m/0vp3rp7', u'/m/0y7yvj3', u'/m/0z5cj', u'/m/0v9x4cz', u'/m/0y5d3g0', u'/m/0hmxj6y', u'/m/0qs43s_', u'/m/0w290vc']","[u'Butler Township', u'Butler Township', u'Butler', u'Butler', u'Butler', u'Butler', u'Butler', u'Butler', u'Butler', u'Butler']",/m/03chs0b,Butler Township,"[1.032201, 1.029134, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75]",/m/01m9,City/Town/Village
632,/m/01h_7t,/spaceflight/spacecraft/manufacturer,/m/0467p,who created the mars global surveyor ,Mars Global Surveyor,Jet Propulsion Laboratory,632,"[u'/m/0mtvjt', u'/m/0n30jj3', u'/m/0m3mj0b', u'/m/0c43vv3', u'/m/0lpvvgc', u'/m/0dnhx3c', u'/m/0srhwlc', u'/m/0g4z2gk', u'/m/0lwjhnm', u'/m/0z0zc5', u'/m/01h_7t']","[u'Mars', u'Mars', u'Mars', u'Mars', u'Mars', u'Mars', u'Mars', u'Surveyor', u'Mars', u'Mars', u'Mars Global Surveyor']",/m/01h_7t,Mars Global Surveyor,"[0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 2.0]",/m/021y4rc,Satellite
633,/m/06by7,/music/genre/artists,/m/01ljd4b,whats the name of a rock music musician,Rock music,Chad Wackerman,633,"[u'/m/0dpnjh1', u'/m/0myw03v', u'/m/0mgtljg', u'/m/03fk81t', u'/m/0wczj8f', u'/m/0gw5pcm', u'/m/01h9377', u'/m/01hhlf2', u'/m/0bp1hl7', u'/m/0l051dk', u'/m/06by7']","[u'Rock Music', u'Rock Music', u'Rock Music', u'Rock Music', u'Rock Music', u'Music', u'Music', u'Music', u'Lounge music', u'Chamber Music', u'Rock music']",/m/06by7,Rock music,"[1.000004, 1.000001, 1.000001, 1.000001, 1.0, 0.75, 0.75, 0.75, 0.5, 0.5, 2.0]",/m/0kpv1t,Musical genre
634,/m/07c5l,/location/location/people_born_here,/m/020sz7,who is a person that was born in the americas,Americas,Raynal Bolling,634,"[u'/m/04w4x8m', u'/m/0g68v7', u'/m/0265h90', u'/m/04wg_2c', u'/m/0bff23s', u'/m/0fw8w10', u'/m/04ypyym', u'/m/06nn3mw', u'/m/0fqgl7l', u'/m/0nd4y7w', u'/m/07c5l']","[u'Goddess of the Americas', u'Medical University of the Americas \u2013 Nevis', u'Once Upon a Time... The Americas', u""Vertamae cooks in the Americas' family kitchen"", u'The Dethalbum', None, u'The Notebook', u'The Homeplace', u'The Climb', u'Cody Canada & The Departed', u'Americas']",/m/07c5l,Americas,"[0.75, 0.7, 0.642857, 0.625, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01mh,Continent
635,/m/03wrqt,/film/film/country,/m/09c7w0,what country is deadly blessing from?,Deadly Blessing,United States of America,635,"[u'/m/03yjdkr', u'/m/0crznvz', u'/m/0crsg5l', u'/m/04j1p2p', u'/m/0crv9bz', u'/m/0gkrz25', u'/m/039j0sh', u'/m/0crwp2f', u'/m/04j07ks', u'/m/04j0jtp', u'/m/03wrqt']","[u'Deadly Ernest', u'Deadly Reckoning', u'Deadly Exposure', u'Deadly Recruits', u'Deadly Duels', u'Deadly Surviellance', u'Deadly Weapons', u'Deadly Discovery', u'Deadly Breed', u'Deadly Voyage', u'Deadly Blessing']",/m/03wrqt,Deadly Blessing,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0jsg2m,Film
636,/m/0_skjdk,/film/film/country,/m/09c7w0,in what county was bottled up: the battle over dublin dr pepper filmed in,Bottled Up: The Battle Over Dublin Dr Pepper,United States of America,636,"[u'/m/0ybvmzn', u'/m/0f2yt3q', u'/m/0c1rnhp', u'/m/0np38ls', u'/m/0l9j6dp', u'/m/0llfc27', u'/m/0qj71cd', u'/m/0mlp510', u'/m/0fx73yj', u'/m/01n39cz', u'/m/0_skjdk']","[u'Up', u'Up', u'In', u'Up', u'Up', u'UP', u'Up', u'Dublin', u'?', u'?', u'Bottled Up: The Battle Over Dublin Dr Pepper']",/m/0_skjdk,Bottled Up: The Battle Over Dublin Dr Pepper,"[0.53125, 0.53125, 0.53125, 0.53125, 0.53125, 0.53125, 0.53125, 0.53125, 0.001789, 0.001789, 2.0]",/m/0jsg2m,Film
637,/m/032xyp,/film/film/cinematography,/m/0jslgh,who did the cinematography for the film cradle will rock,Cradle Will Rock,Jean-Yves Escoffier,637,"[u'/m/01cbzq', u'/m/0x1d3r1', u'/m/01pmjsf', u'/m/0497cp8', u'/m/0h7h1k6', u'/m/03fpjlq', u'/m/026q3kl', u'/m/0wzf67l', u'/m/0dws2y5', u'/m/04b9w41', u'/m/032xyp']","[u'Rock', u'Rock', u'Monster Rock', u'Rock Landing', u'Alex Rock', u'Rock EP', u'Pocket Rock', u'Gibraltar Rock', u'Rock Star', u'Red Rock', u'Cradle Will Rock']",/m/032xyp,Cradle Will Rock,"[0.666667, 0.666667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/0jsg2m,Film
638,/m/02122k,/location/location/contains,/m/05y3nb,what is a city located in transnistria,Transnistria,Rîbnița,638,"[u'/m/02122k', u'/m/06qrnl', u'/m/0pdbs', u'/m/01k0px']","[u'Transnistria', u'Transnistria War', u'Tiraspol', u'Astroturfing']",/m/02122k,Transnistria,"[1.778489, 0.679871, 0.006645, 0.005282]",/m/01mp,Country
639,/m/03_vzpc,/music/release/track_list,/m/0m5_bk8,what is the track list of the release join together?,Join Together,Tommy's Holiday Camp,639,"[u'/m/0f9wgrr', u'/m/01m2jrf', u'/m/01j60q3', u'/m/036tr64', u'/m/08ggfz', u'/m/080btjj', u'/m/01nnd_t', u'/m/0fnfrzv', u'/m/0wp_7jn', u'/m/0jwwrkv', u'/m/03_vzpc']","[u'Join Together', u'Together', u'Together', u'Together', u'Together', u'Together', u'Together Again', u'Happy Together', u'Happy Together', u'Together Forever', u'Join Together']",/m/03_vzpc,Join Together,"[1.009367, 0.75, 0.75, 0.75, 0.75, 0.75, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01xlj26,Musical Release
